SEXO,EDAD,PAIS,AÑO ESTIMACION,CODREGEO,REGION,CENSO AJUSTADO,RRAA_REGULAR,RRAA_IRREGULAR,RRAA_TOTAL,ESTIMACION,AÑO,CODIGO_PAIS,INFLACION,CRECIMIENTO_PIB,DESEMPLEO,CENSO_N_GRUPO,CENSO_MEAN_EDAD,CENSO_MEAN_ESCOLARIDAD,CENSO_PCT_URBANO,CENSO_PCT_LLEGADA_RECIENTE,CENSO_PCT_OCUPADO
H,35 A 39,BOLIVIA,2021,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,3.0,2.0,,2.0,5,2021,BOL,0.737383721452307,6.11137269714146,5.089,28.0,24.214285714285715,9.178571428571429,1.0,0.6071428571428571,0.4642857142857143
H,35 A 39,BOLIVIA,2021,17,REGIÓN IGNORADA,,76.0,381.0,457.0,457,2021,BOL,0.737383721452307,6.11137269714146,5.089,1957.5,23.94725392500145,8.646956624899177,0.7927065986462931,0.5149800781040969,0.5270031204635327
H,35 A 39,BOLIVIA,2022,1,ARICA Y PARINACOTA,444.0,160.0,6.0,166.0,610,2022,BOL,1.74632872945968,3.60568042633635,3.552,1752.0,24.51826484018265,7.981153626499143,0.5525114155251142,0.420662100456621,0.48657909765848084
H,35 A 39,BOLIVIA,2022,2,TARAPACÁ,1220.0,570.0,5.0,575.0,1795,2022,BOL,1.74632872945968,3.60568042633635,3.552,7340.0,23.11117166212534,8.409456329200163,0.928882833787466,0.47956403269754766,0.5069482288828338
H,35 A 39,BOLIVIA,2022,3,ANTOFAGASTA,1476.0,602.0,5.0,607.0,2083,2022,BOL,1.74632872945968,3.60568042633635,3.552,7869.0,23.665268776210446,8.584456881200712,0.9522175625873681,0.4685474647350362,0.4987290289781393
H,35 A 39,BOLIVIA,2022,4,ATACAMA,191.0,206.0,3.0,209.0,400,2022,BOL,1.74632872945968,3.60568042633635,3.552,1584.0,22.82260101010101,8.372784810126582,0.9311868686868687,0.3952020202020202,0.47095959595959597
H,35 A 39,BOLIVIA,2022,5,COQUIMBO,76.0,69.0,4.0,73.0,149,2022,BOL,1.74632872945968,3.60568042633635,3.552,1242.0,24.95813204508857,9.037156704361873,0.7914653784219001,0.5611916264090178,0.6143317230273752
H,35 A 39,BOLIVIA,2022,6,VALPARAÍSO,111.0,76.0,3.0,79.0,190,2022,BOL,1.74632872945968,3.60568042633635,3.552,1719.0,25.015125072716696,8.714452214452214,0.8452588714368819,0.5526468877254218,0.6265270506108203
H,35 A 39,BOLIVIA,2022,7,METROPOLITANA DE SANTIAGO,890.0,603.0,14.0,617.0,1507,2022,BOL,1.74632872945968,3.60568042633635,3.552,6602.0,24.82338685246895,9.012888551933283,0.9062405331717661,0.4892456831263254,0.6177629584722644
H,35 A 39,BOLIVIA,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,62.0,152.0,4.0,156.0,218,2022,BOL,1.74632872945968,3.60568042633635,3.552,2073.0,24.62132175590931,8.638647342995169,0.7076700434153401,0.49397009165460687,0.6708494208494209
H,35 A 39,BOLIVIA,2022,9,MAULE,15.0,14.0,2.0,16.0,31,2022,BOL,1.74632872945968,3.60568042633635,3.552,725.0,24.895172413793105,8.816044260027663,0.646896551724138,0.5724137931034483,0.7099447513812155
H,35 A 39,BOLIVIA,2022,10,ÑUBLE,6.0,2.0,1.0,3.0,9,2022,BOL,1.74632872945968,3.60568042633635,3.552,107.0,24.738317757009344,7.10377358490566,0.5887850467289719,0.4205607476635514,0.5192307692307693
H,35 A 39,BOLIVIA,2022,11,BIOBÍO,17.0,3.0,,3.0,20,2022,BOL,1.74632872945968,3.60568042633635,3.552,83.0,26.46987951807229,8.91566265060241,0.8313253012048193,0.5180722891566265,0.5060240963855421
H,35 A 39,BOLIVIA,2022,12,LA ARAUCANÍA,5.0,3.0,,3.0,8,2022,BOL,1.74632872945968,3.60568042633635,3.552,64.0,23.96875,8.734375,0.46875,0.578125,0.515625
H,35 A 39,BOLIVIA,2022,13,LOS RÍOS,5.0,3.0,2.0,5.0,10,2022,BOL,1.74632872945968,3.60568042633635,3.552,43.0,25.25581395348837,8.720930232558139,0.6511627906976745,0.4418604651162791,0.5813953488372093
H,35 A 39,BOLIVIA,2022,14,LOS LAGOS,4.0,12.0,4.0,16.0,20,2022,BOL,1.74632872945968,3.60568042633635,3.552,84.0,24.678571428571427,9.130952380952381,0.8809523809523809,0.44047619047619047,0.6428571428571429
H,35 A 39,BOLIVIA,2022,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,,,,1,2022,BOL,1.74632872945968,3.60568042633635,3.552,5.0,15.4,9.0,1.0,0.8,0.0
H,35 A 39,BOLIVIA,2022,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,4.0,5.0,,5.0,9,2022,BOL,1.74632872945968,3.60568042633635,3.552,28.0,24.214285714285715,9.178571428571429,1.0,0.6071428571428571,0.4642857142857143
H,35 A 39,BOLIVIA,2022,17,REGIÓN IGNORADA,,134.0,811.0,945.0,945,2022,BOL,1.74632872945968,3.60568042633635,3.552,1957.5,23.94725392500145,8.646956624899177,0.7927065986462931,0.5149800781040969,0.5270031204635327
H,35 A 39,BOLIVIA,2023,1,ARICA Y PARINACOTA,441.0,162.0,10.0,172.0,613,2023,BOL,2.57688800489189,3.08196521047731,3.024,1752.0,24.51826484018265,7.981153626499143,0.5525114155251142,0.420662100456621,0.48657909765848084
H,35 A 39,BOLIVIA,2023,2,TARAPACÁ,1325.0,678.0,31.0,709.0,2034,2023,BOL,2.57688800489189,3.08196521047731,3.024,7340.0,23.11117166212534,8.409456329200163,0.928882833787466,0.47956403269754766,0.5069482288828338
H,35 A 39,BOLIVIA,2023,3,ANTOFAGASTA,1544.0,713.0,45.0,758.0,2302,2023,BOL,2.57688800489189,3.08196521047731,3.024,7869.0,23.665268776210446,8.584456881200712,0.9522175625873681,0.4685474647350362,0.4987290289781393
H,35 A 39,BOLIVIA,2023,4,ATACAMA,218.0,257.0,17.0,274.0,492,2023,BOL,2.57688800489189,3.08196521047731,3.024,1584.0,22.82260101010101,8.372784810126582,0.9311868686868687,0.3952020202020202,0.47095959595959597
H,35 A 39,BOLIVIA,2023,5,COQUIMBO,96.0,106.0,26.0,132.0,228,2023,BOL,2.57688800489189,3.08196521047731,3.024,1242.0,24.95813204508857,9.037156704361873,0.7914653784219001,0.5611916264090178,0.6143317230273752
H,35 A 39,BOLIVIA,2023,6,VALPARAÍSO,130.0,91.0,10.0,101.0,231,2023,BOL,2.57688800489189,3.08196521047731,3.024,1719.0,25.015125072716696,8.714452214452214,0.8452588714368819,0.5526468877254218,0.6265270506108203
H,35 A 39,BOLIVIA,2023,7,METROPOLITANA DE SANTIAGO,945.0,668.0,72.0,740.0,1685,2023,BOL,2.57688800489189,3.08196521047731,3.024,6602.0,24.82338685246895,9.012888551933283,0.9062405331717661,0.4892456831263254,0.6177629584722644
H,35 A 39,BOLIVIA,2023,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,73.0,207.0,31.0,238.0,311,2023,BOL,2.57688800489189,3.08196521047731,3.024,2073.0,24.62132175590931,8.638647342995169,0.7076700434153401,0.49397009165460687,0.6708494208494209
H,35 A 39,BOLIVIA,2023,9,MAULE,22.0,20.0,15.0,35.0,57,2023,BOL,2.57688800489189,3.08196521047731,3.024,725.0,24.895172413793105,8.816044260027663,0.646896551724138,0.5724137931034483,0.7099447513812155
H,35 A 39,BOLIVIA,2023,10,ÑUBLE,6.0,3.0,1.0,4.0,10,2023,BOL,2.57688800489189,3.08196521047731,3.024,107.0,24.738317757009344,7.10377358490566,0.5887850467289719,0.4205607476635514,0.5192307692307693
H,35 A 39,BOLIVIA,2023,11,BIOBÍO,20.0,3.0,3.0,6.0,26,2023,BOL,2.57688800489189,3.08196521047731,3.024,83.0,26.46987951807229,8.91566265060241,0.8313253012048193,0.5180722891566265,0.5060240963855421
H,35 A 39,BOLIVIA,2023,12,LA ARAUCANÍA,4.0,4.0,2.0,6.0,10,2023,BOL,2.57688800489189,3.08196521047731,3.024,64.0,23.96875,8.734375,0.46875,0.578125,0.515625
H,35 A 39,BOLIVIA,2023,13,LOS RÍOS,6.0,3.0,1.0,4.0,10,2023,BOL,2.57688800489189,3.08196521047731,3.024,43.0,25.25581395348837,8.720930232558139,0.6511627906976745,0.4418604651162791,0.5813953488372093
H,35 A 39,BOLIVIA,2023,14,LOS LAGOS,4.0,13.0,7.0,20.0,24,2023,BOL,2.57688800489189,3.08196521047731,3.024,84.0,24.678571428571427,9.130952380952381,0.8809523809523809,0.44047619047619047,0.6428571428571429
H,35 A 39,BOLIVIA,2023,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,,,,1,2023,BOL,2.57688800489189,3.08196521047731,3.024,5.0,15.4,9.0,1.0,0.8,0.0
H,35 A 39,BOLIVIA,2023,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,4.0,7.0,,7.0,11,2023,BOL,2.57688800489189,3.08196521047731,3.024,28.0,24.214285714285715,9.178571428571429,1.0,0.6071428571428571,0.4642857142857143
H,35 A 39,BOLIVIA,2023,17,REGIÓN IGNORADA,,250.0,915.0,1165.0,1165,2023,BOL,2.57688800489189,3.08196521047731,3.024,1957.5,23.94725392500145,8.646956624899177,0.7927065986462931,0.5149800781040969,0.5270031204635327
H,35 A 39,BRASIL,2018,1,ARICA Y PARINACOTA,8.0,1.0,,1.0,9,2018,BRA,3.66485028376727,1.783666761634,12.329,233.0,25.369098712446352,9.67965367965368,0.9570815450643777,0.45493562231759654,0.48068669527896996
H,35 A 39,BRASIL,2018,2,TARAPACÁ,16.0,4.0,,4.0,20,2018,BRA,3.66485028376727,1.783666761634,12.329,1021.0,27.078354554358473,9.789990186457311,0.9696376101860921,0.5514201762977473,0.5607843137254902
H,35 A 39,BRASIL,2018,3,ANTOFAGASTA,32.0,6.0,,6.0,38,2018,BRA,3.66485028376727,1.783666761634,12.329,862.0,26.20417633410673,9.91637630662021,0.9837587006960556,0.505800464037123,0.5522041763341067
H,35 A 39,BRASIL,2018,4,ATACAMA,4.0,1.0,,1.0,5,2018,BRA,3.66485028376727,1.783666761634,12.329,309.0,27.66990291262136,10.25242718446602,0.9352750809061489,0.47572815533980584,0.5242718446601942
H,35 A 39,BRASIL,2018,5,COQUIMBO,27.0,2.0,,2.0,29,2018,BRA,3.66485028376727,1.783666761634,12.329,582.0,26.29381443298969,10.171280276816608,0.9243986254295533,0.5017182130584192,0.5354058721934369
H,35 A 39,BRASIL,2018,6,VALPARAÍSO,83.0,4.0,2.0,6.0,89,2018,BRA,3.66485028376727,1.783666761634,12.329,1347.0,28.761692650334076,10.910647803425167,0.9250185597624351,0.47216035634743875,0.49888309754281457
H,35 A 39,BRASIL,2018,7,METROPOLITANA DE SANTIAGO,874.0,66.0,4.0,70.0,944,2018,BRA,3.66485028376727,1.783666761634,12.329,14665.0,27.918854415274463,11.005604155276107,0.9887487214456189,0.49580634162973064,0.5799822489246945
H,35 A 39,BRASIL,2018,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,25.0,3.0,,3.0,28,2018,BRA,3.66485028376727,1.783666761634,12.329,698.0,28.00429799426934,10.055873925501432,0.8610315186246418,0.47707736389684813,0.5279770444763271
H,35 A 39,BRASIL,2018,9,MAULE,23.0,,,,23,2018,BRA,3.66485028376727,1.783666761634,12.329,583.0,27.18353344768439,10.65008576329331,0.9159519725557461,0.4631217838765009,0.48027444253859347
H,35 A 39,BRASIL,2018,10,ÑUBLE,7.0,3.0,,3.0,10,2018,BRA,3.66485028376727,1.783666761634,12.329,182.0,31.857142857142858,12.225274725274724,0.8626373626373627,0.510989010989011,0.46703296703296704
H,35 A 39,BRASIL,2018,11,BIOBÍO,35.0,5.0,,5.0,40,2018,BRA,3.66485028376727,1.783666761634,12.329,728.0,28.373626373626372,11.692837465564738,0.9684065934065934,0.45467032967032966,0.5447042640990372
H,35 A 39,BRASIL,2018,12,LA ARAUCANÍA,19.0,3.0,,3.0,22,2018,BRA,3.66485028376727,1.783666761634,12.329,334.0,31.71556886227545,11.96996996996997,0.8083832335329342,0.45209580838323354,0.5389221556886228
H,35 A 39,BRASIL,2018,13,LOS RÍOS,11.0,2.0,,2.0,13,2018,BRA,3.66485028376727,1.783666761634,12.329,130.0,28.73076923076923,12.584615384615384,0.8307692307692308,0.45384615384615384,0.49230769230769234
H,35 A 39,BRASIL,2018,14,LOS LAGOS,10.0,3.0,2.0,5.0,15,2018,BRA,3.66485028376727,1.783666761634,12.329,475.0,30.751578947368422,9.141052631578948,0.7221052631578947,0.3936842105263158,0.5894736842105263
H,35 A 39,BRASIL,2018,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,2.0,,,,2,2018,BRA,3.66485028376727,1.783666761634,12.329,50.0,31.98,12.28,0.86,0.58,0.52
H,35 A 39,BRASIL,2018,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,5.0,1.0,,1.0,6,2018,BRA,3.66485028376727,1.783666761634,12.329,206.0,24.383495145631066,9.77560975609756,0.9660194174757282,0.4563106796116505,0.5242718446601942
H,35 A 39,BRASIL,2018,17,REGIÓN IGNORADA,,38.0,2.0,40.0,40,2018,BRA,3.66485028376727,1.783666761634,12.329,1400.3125,28.26724417943114,10.756331200913198,0.9049514647281508,0.481210291864244,0.5260738964796042
H,35 A 39,BRASIL,2019,1,ARICA Y PARINACOTA,8.0,2.0,,2.0,10,2019,BRA,3.73297621216898,1.22077782360842,11.936,233.0,25.369098712446352,9.67965367965368,0.9570815450643777,0.45493562231759654,0.48068669527896996
H,35 A 39,BRASIL,2019,2,TARAPACÁ,16.0,6.0,,6.0,22,2019,BRA,3.73297621216898,1.22077782360842,11.936,1021.0,27.078354554358473,9.789990186457311,0.9696376101860921,0.5514201762977473,0.5607843137254902
H,35 A 39,BRASIL,2019,3,ANTOFAGASTA,32.0,3.0,,3.0,35,2019,BRA,3.73297621216898,1.22077782360842,11.936,862.0,26.20417633410673,9.91637630662021,0.9837587006960556,0.505800464037123,0.5522041763341067
H,35 A 39,BRASIL,2019,4,ATACAMA,4.0,12.0,,12.0,16,2019,BRA,3.73297621216898,1.22077782360842,11.936,309.0,27.66990291262136,10.25242718446602,0.9352750809061489,0.47572815533980584,0.5242718446601942
H,35 A 39,BRASIL,2019,5,COQUIMBO,33.0,6.0,,6.0,39,2019,BRA,3.73297621216898,1.22077782360842,11.936,582.0,26.29381443298969,10.171280276816608,0.9243986254295533,0.5017182130584192,0.5354058721934369
H,35 A 39,BRASIL,2019,6,VALPARAÍSO,91.0,16.0,1.0,17.0,108,2019,BRA,3.73297621216898,1.22077782360842,11.936,1347.0,28.761692650334076,10.910647803425167,0.9250185597624351,0.47216035634743875,0.49888309754281457
H,35 A 39,BRASIL,2019,7,METROPOLITANA DE SANTIAGO,873.0,86.0,2.0,88.0,961,2019,BRA,3.73297621216898,1.22077782360842,11.936,14665.0,27.918854415274463,11.005604155276107,0.9887487214456189,0.49580634162973064,0.5799822489246945
H,35 A 39,BRASIL,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,23.0,11.0,,11.0,34,2019,BRA,3.73297621216898,1.22077782360842,11.936,698.0,28.00429799426934,10.055873925501432,0.8610315186246418,0.47707736389684813,0.5279770444763271
H,35 A 39,BRASIL,2019,9,MAULE,21.0,11.0,,11.0,32,2019,BRA,3.73297621216898,1.22077782360842,11.936,583.0,27.18353344768439,10.65008576329331,0.9159519725557461,0.4631217838765009,0.48027444253859347
H,35 A 39,BRASIL,2019,10,ÑUBLE,7.0,2.0,,2.0,9,2019,BRA,3.73297621216898,1.22077782360842,11.936,182.0,31.857142857142858,12.225274725274724,0.8626373626373627,0.510989010989011,0.46703296703296704
H,35 A 39,BRASIL,2019,11,BIOBÍO,44.0,12.0,,12.0,56,2019,BRA,3.73297621216898,1.22077782360842,11.936,728.0,28.373626373626372,11.692837465564738,0.9684065934065934,0.45467032967032966,0.5447042640990372
H,35 A 39,BRASIL,2019,12,LA ARAUCANÍA,20.0,7.0,1.0,8.0,28,2019,BRA,3.73297621216898,1.22077782360842,11.936,334.0,31.71556886227545,11.96996996996997,0.8083832335329342,0.45209580838323354,0.5389221556886228
H,35 A 39,BRASIL,2019,13,LOS RÍOS,9.0,3.0,,3.0,12,2019,BRA,3.73297621216898,1.22077782360842,11.936,130.0,28.73076923076923,12.584615384615384,0.8307692307692308,0.45384615384615384,0.49230769230769234
H,35 A 39,BRASIL,2019,14,LOS LAGOS,12.0,1.0,2.0,3.0,15,2019,BRA,3.73297621216898,1.22077782360842,11.936,475.0,30.751578947368422,9.141052631578948,0.7221052631578947,0.3936842105263158,0.5894736842105263
H,35 A 39,BRASIL,2019,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,3.0,2.0,,2.0,5,2019,BRA,3.73297621216898,1.22077782360842,11.936,50.0,31.98,12.28,0.86,0.58,0.52
H,35 A 39,BRASIL,2019,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,9.0,3.0,,3.0,12,2019,BRA,3.73297621216898,1.22077782360842,11.936,206.0,24.383495145631066,9.77560975609756,0.9660194174757282,0.4563106796116505,0.5242718446601942
H,35 A 39,BRASIL,2019,17,REGIÓN IGNORADA,,31.0,4.0,35.0,35,2019,BRA,3.73297621216898,1.22077782360842,11.936,1400.3125,28.26724417943114,10.756331200913198,0.9049514647281508,0.481210291864244,0.5260738964796042
H,35 A 39,BRASIL,2020,1,ARICA Y PARINACOTA,5.0,4.0,,4.0,9,2020,BRA,3.21176803803373,-3.2767587964736,13.697,233.0,25.369098712446352,9.67965367965368,0.9570815450643777,0.45493562231759654,0.48068669527896996
H,35 A 39,BRASIL,2020,2,TARAPACÁ,18.0,4.0,,4.0,22,2020,BRA,3.21176803803373,-3.2767587964736,13.697,1021.0,27.078354554358473,9.789990186457311,0.9696376101860921,0.5514201762977473,0.5607843137254902
H,35 A 39,BRASIL,2020,3,ANTOFAGASTA,28.0,6.0,,6.0,34,2020,BRA,3.21176803803373,-3.2767587964736,13.697,862.0,26.20417633410673,9.91637630662021,0.9837587006960556,0.505800464037123,0.5522041763341067
H,35 A 39,BRASIL,2020,4,ATACAMA,4.0,19.0,,19.0,23,2020,BRA,3.21176803803373,-3.2767587964736,13.697,309.0,27.66990291262136,10.25242718446602,0.9352750809061489,0.47572815533980584,0.5242718446601942
H,35 A 39,BRASIL,2020,5,COQUIMBO,31.0,6.0,,6.0,37,2020,BRA,3.21176803803373,-3.2767587964736,13.697,582.0,26.29381443298969,10.171280276816608,0.9243986254295533,0.5017182130584192,0.5354058721934369
H,35 A 39,BRASIL,2020,6,VALPARAÍSO,85.0,12.0,2.0,14.0,99,2020,BRA,3.21176803803373,-3.2767587964736,13.697,1347.0,28.761692650334076,10.910647803425167,0.9250185597624351,0.47216035634743875,0.49888309754281457
H,35 A 39,BRASIL,2020,7,METROPOLITANA DE SANTIAGO,840.0,134.0,7.0,141.0,981,2020,BRA,3.21176803803373,-3.2767587964736,13.697,14665.0,27.918854415274463,11.005604155276107,0.9887487214456189,0.49580634162973064,0.5799822489246945
H,35 A 39,BRASIL,2020,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,20.0,10.0,,10.0,30,2020,BRA,3.21176803803373,-3.2767587964736,13.697,698.0,28.00429799426934,10.055873925501432,0.8610315186246418,0.47707736389684813,0.5279770444763271
H,35 A 39,BRASIL,2020,9,MAULE,21.0,16.0,,16.0,37,2020,BRA,3.21176803803373,-3.2767587964736,13.697,583.0,27.18353344768439,10.65008576329331,0.9159519725557461,0.4631217838765009,0.48027444253859347
H,35 A 39,BRASIL,2020,10,ÑUBLE,10.0,2.0,,2.0,12,2020,BRA,3.21176803803373,-3.2767587964736,13.697,182.0,31.857142857142858,12.225274725274724,0.8626373626373627,0.510989010989011,0.46703296703296704
H,35 A 39,BRASIL,2020,11,BIOBÍO,38.0,14.0,1.0,15.0,53,2020,BRA,3.21176803803373,-3.2767587964736,13.697,728.0,28.373626373626372,11.692837465564738,0.9684065934065934,0.45467032967032966,0.5447042640990372
H,35 A 39,BRASIL,2020,12,LA ARAUCANÍA,22.0,9.0,1.0,10.0,32,2020,BRA,3.21176803803373,-3.2767587964736,13.697,334.0,31.71556886227545,11.96996996996997,0.8083832335329342,0.45209580838323354,0.5389221556886228
H,35 A 39,BRASIL,2020,13,LOS RÍOS,5.0,5.0,,5.0,10,2020,BRA,3.21176803803373,-3.2767587964736,13.697,130.0,28.73076923076923,12.584615384615384,0.8307692307692308,0.45384615384615384,0.49230769230769234
H,35 A 39,BRASIL,2020,14,LOS LAGOS,12.0,6.0,,6.0,18,2020,BRA,3.21176803803373,-3.2767587964736,13.697,475.0,30.751578947368422,9.141052631578948,0.7221052631578947,0.3936842105263158,0.5894736842105263
H,35 A 39,BRASIL,2020,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,4.0,3.0,,3.0,7,2020,BRA,3.21176803803373,-3.2767587964736,13.697,50.0,31.98,12.28,0.86,0.58,0.52
H,35 A 39,BRASIL,2020,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,12.0,5.0,,5.0,17,2020,BRA,3.21176803803373,-3.2767587964736,13.697,206.0,24.383495145631066,9.77560975609756,0.9660194174757282,0.4563106796116505,0.5242718446601942
H,35 A 39,BRASIL,2020,17,REGIÓN IGNORADA,,17.0,8.0,25.0,25,2020,BRA,3.21176803803373,-3.2767587964736,13.697,1400.3125,28.26724417943114,10.756331200913198,0.9049514647281508,0.481210291864244,0.5260738964796042
H,35 A 39,BRASIL,2021,1,ARICA Y PARINACOTA,5.0,3.0,,3.0,8,2021,BRA,8.30165975585677,4.76260437908608,13.158,233.0,25.369098712446352,9.67965367965368,0.9570815450643777,0.45493562231759654,0.48068669527896996
H,35 A 39,BRASIL,2021,2,TARAPACÁ,18.0,4.0,,4.0,22,2021,BRA,8.30165975585677,4.76260437908608,13.158,1021.0,27.078354554358473,9.789990186457311,0.9696376101860921,0.5514201762977473,0.5607843137254902
H,35 A 39,BRASIL,2021,3,ANTOFAGASTA,33.0,8.0,1.0,9.0,42,2021,BRA,8.30165975585677,4.76260437908608,13.158,862.0,26.20417633410673,9.91637630662021,0.9837587006960556,0.505800464037123,0.5522041763341067
H,35 A 39,BRASIL,2021,4,ATACAMA,5.0,22.0,,22.0,27,2021,BRA,8.30165975585677,4.76260437908608,13.158,309.0,27.66990291262136,10.25242718446602,0.9352750809061489,0.47572815533980584,0.5242718446601942
H,35 A 39,BRASIL,2021,5,COQUIMBO,32.0,9.0,,9.0,41,2021,BRA,8.30165975585677,4.76260437908608,13.158,582.0,26.29381443298969,10.171280276816608,0.9243986254295533,0.5017182130584192,0.5354058721934369
H,35 A 39,BRASIL,2021,6,VALPARAÍSO,83.0,20.0,,20.0,103,2021,BRA,8.30165975585677,4.76260437908608,13.158,1347.0,28.761692650334076,10.910647803425167,0.9250185597624351,0.47216035634743875,0.49888309754281457
H,35 A 39,BRASIL,2021,7,METROPOLITANA DE SANTIAGO,841.0,193.0,12.0,205.0,1046,2021,BRA,8.30165975585677,4.76260437908608,13.158,14665.0,27.918854415274463,11.005604155276107,0.9887487214456189,0.49580634162973064,0.5799822489246945
H,35 A 39,BRASIL,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,22.0,14.0,1.0,15.0,37,2021,BRA,8.30165975585677,4.76260437908608,13.158,698.0,28.00429799426934,10.055873925501432,0.8610315186246418,0.47707736389684813,0.5279770444763271
H,35 A 39,BRASIL,2021,9,MAULE,16.0,23.0,,23.0,39,2021,BRA,8.30165975585677,4.76260437908608,13.158,583.0,27.18353344768439,10.65008576329331,0.9159519725557461,0.4631217838765009,0.48027444253859347
H,35 A 39,BRASIL,2021,10,ÑUBLE,9.0,1.0,,1.0,10,2021,BRA,8.30165975585677,4.76260437908608,13.158,182.0,31.857142857142858,12.225274725274724,0.8626373626373627,0.510989010989011,0.46703296703296704
H,35 A 39,BRASIL,2021,11,BIOBÍO,36.0,20.0,1.0,21.0,57,2021,BRA,8.30165975585677,4.76260437908608,13.158,728.0,28.373626373626372,11.692837465564738,0.9684065934065934,0.45467032967032966,0.5447042640990372
H,35 A 39,BRASIL,2021,12,LA ARAUCANÍA,22.0,14.0,,14.0,36,2021,BRA,8.30165975585677,4.76260437908608,13.158,334.0,31.71556886227545,11.96996996996997,0.8083832335329342,0.45209580838323354,0.5389221556886228
H,35 A 39,BRASIL,2021,13,LOS RÍOS,8.0,5.0,,5.0,13,2021,BRA,8.30165975585677,4.76260437908608,13.158,130.0,28.73076923076923,12.584615384615384,0.8307692307692308,0.45384615384615384,0.49230769230769234
H,35 A 39,BRASIL,2021,14,LOS LAGOS,17.0,7.0,,7.0,24,2021,BRA,8.30165975585677,4.76260437908608,13.158,475.0,30.751578947368422,9.141052631578948,0.7221052631578947,0.3936842105263158,0.5894736842105263
H,35 A 39,BRASIL,2021,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,4.0,3.0,,3.0,7,2021,BRA,8.30165975585677,4.76260437908608,13.158,50.0,31.98,12.28,0.86,0.58,0.52
H,35 A 39,BRASIL,2021,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,14.0,6.0,,6.0,20,2021,BRA,8.30165975585677,4.76260437908608,13.158,206.0,24.383495145631066,9.77560975609756,0.9660194174757282,0.4563106796116505,0.5242718446601942
H,35 A 39,BRASIL,2021,17,REGIÓN IGNORADA,,24.0,14.0,38.0,38,2021,BRA,8.30165975585677,4.76260437908608,13.158,1400.3125,28.26724417943114,10.756331200913198,0.9049514647281508,0.481210291864244,0.5260738964796042
H,35 A 39,BRASIL,2022,1,ARICA Y PARINACOTA,8.0,5.0,1.0,6.0,14,2022,BRA,9.28010608956872,3.01669435393015,9.231,233.0,25.369098712446352,9.67965367965368,0.9570815450643777,0.45493562231759654,0.48068669527896996
H,35 A 39,BRASIL,2022,2,TARAPACÁ,17.0,4.0,1.0,5.0,22,2022,BRA,9.28010608956872,3.01669435393015,9.231,1021.0,27.078354554358473,9.789990186457311,0.9696376101860921,0.5514201762977473,0.5607843137254902
H,35 A 39,BRASIL,2022,3,ANTOFAGASTA,34.0,12.0,1.0,13.0,47,2022,BRA,9.28010608956872,3.01669435393015,9.231,862.0,26.20417633410673,9.91637630662021,0.9837587006960556,0.505800464037123,0.5522041763341067
H,35 A 39,BRASIL,2022,4,ATACAMA,6.0,19.0,,19.0,25,2022,BRA,9.28010608956872,3.01669435393015,9.231,309.0,27.66990291262136,10.25242718446602,0.9352750809061489,0.47572815533980584,0.5242718446601942
H,35 A 39,BRASIL,2022,5,COQUIMBO,31.0,10.0,,10.0,41,2022,BRA,9.28010608956872,3.01669435393015,9.231,582.0,26.29381443298969,10.171280276816608,0.9243986254295533,0.5017182130584192,0.5354058721934369
H,35 A 39,BRASIL,2022,6,VALPARAÍSO,89.0,19.0,2.0,21.0,110,2022,BRA,9.28010608956872,3.01669435393015,9.231,1347.0,28.761692650334076,10.910647803425167,0.9250185597624351,0.47216035634743875,0.49888309754281457
H,35 A 39,BRASIL,2022,7,METROPOLITANA DE SANTIAGO,806.0,223.0,25.0,248.0,1054,2022,BRA,9.28010608956872,3.01669435393015,9.231,14665.0,27.918854415274463,11.005604155276107,0.9887487214456189,0.49580634162973064,0.5799822489246945
H,35 A 39,BRASIL,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,22.0,16.0,1.0,17.0,39,2022,BRA,9.28010608956872,3.01669435393015,9.231,698.0,28.00429799426934,10.055873925501432,0.8610315186246418,0.47707736389684813,0.5279770444763271
