CODREGEO,REGION,ANIO,estimation,rate,rate_lag1,pct_women_lag1,mean_age_lag1,pct_irregular_lag1,pct_venezuela_lag1,pct_peru_lag1,pct_colombia_lag1,pct_haiti_lag1,pct_bolivia_lag1
14,LOS LAGOS,2021,29330,0.019194988491514742,0.018977376763178434,0.4581613775437598,33.77351643660168,0.042265547175181446,0.39664864095631136,0.02565106019638537,0.08759072150277501,0.1510957734452825,0.008396186139177458
14,LOS LAGOS,2022,31115,0.01947630857132842,0.019194988491514742,0.46474599386293897,34.18960109103307,0.06948516876917832,0.4089328332765087,0.025127855438117967,0.09011251278554382,0.14217524718718036,0.01039890896692806
14,LOS LAGOS,2023,37720,0.020875763747454174,0.01947630857132842,0.46385987465852485,33.67838663024265,0.1040334243933794,0.42153302265788206,0.025871766029246346,0.09185280411377149,0.13151213241201992,0.011569982323638118
15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,2019,3801,0.002732432922042632,0.0027229356945932767,0.5077672860188852,34.50868108437405,0.015229972586049346,0.1370697532744441,0.03320134023758757,0.17819067925677734,0.10204081632653061,0.007614986293024673
15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,2020,4006,0.0027046880359076707,0.002732432922042632,0.5117074454091028,34.927913706919234,0.017890028939752698,0.19836885030255197,0.031044461983688505,0.17548013680610366,0.09813207050776111,0.007366482504604052
15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,2021,4063,0.0026590261930114012,0.0027046880359076707,0.5049925112331503,35.36994508237643,0.037693459810284574,0.20219670494258613,0.031702446330504244,0.17523714428357465,0.0946080878681977,0.007239141288067898
15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,2022,4159,0.0026033092511057337,0.0026590261930114012,0.5089835097218803,36.145212896874234,0.04577898104848634,0.2020674378538026,0.03199606202313562,0.18065468865370415,0.08786610878661087,0.007383706620723603
15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,2023,4555,0.002520920038962189,0.0026033092511057337,0.5092570329406108,36.56167347920173,0.05890839144025006,0.20389516710747776,0.0331810531377735,0.19620100985813899,0.07646068766530416,0.007453714835296946
16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,2019,9721,0.006988155862977223,0.006364851818552788,0.527756059421423,33.17761271826948,0.006385196768308574,0.17943706020328382,0.026713578316393014,0.265181131091999,0.01707062809486578,0.009903570497784727
16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,2020,10214,0.0068960767845134665,0.006988155862977223,0.5173336076535335,33.26869663614855,0.00792099578232692,0.2516202036827487,0.02540890854850324,0.2597469396152659,0.018722353667318177,0.009669787058944553
16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,2021,10471,0.006852735236776367,0.0068960767845134665,0.5171333463873116,33.80761699627961,0.021636968866261992,0.26365772469159976,0.02476992363422753,0.25543371842569024,0.019678872136283533,0.011748580379870765
16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,2022,11197,0.007008716923450565,0.006852735236776367,0.5155190526215261,34.391175627924746,0.025116989781300735,0.25661350396332727,0.025498997230445995,0.2643491548085188,0.019100372457262916,0.012510743959507211
